"filename", "language", "Markdown", "PowerShell", "TypeScript", "Ini", "JavaScript", "TypeScript JSX", "JSON", "JSON with Comments", "Shell Script", "YAML", "Python", "toml", "pip requirements", "XML", "Docker", "JSON Lines", "PostCSS", "HTML", "Ignore", "comment", "blank", "total"
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\utils\getConfig.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 65
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\utils\getPromptAi.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\utils\imageTools.ts", "TypeScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 122
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\utils\number2Chinese.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 43
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\src\utils\oss.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 18, 172
"f:\animate-serial\apps\anyreason\refs\Toonflow-app\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"f:\animate-serial\apps\anyreason\refs\output\assets.json", "JSON", 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514
"f:\animate-serial\apps\anyreason\refs\output\episodes.json", "JSON", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
"f:\animate-serial\apps\anyreason\refs\output\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33
"f:\animate-serial\apps\anyreason\refs\output\qc_report_v1.json", "JSON", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"f:\animate-serial\apps\anyreason\refs\output\scenes.json", "JSON", 0, 0, 0, 0, 0, 0, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 545
"f:\animate-serial\apps\anyreason\refs\output\shots.json", "JSON", 0, 0, 0, 0, 0, 0, 3629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3629
"f:\animate-serial\apps\anyreason\refs\output\video_prompts.json", "JSON", 0, 0, 0, 0, 0, 0, 2107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2107
"f:\animate-serial\apps\anyreason\refs\schemas\assets.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 299
"f:\animate-serial\apps\anyreason\refs\schemas\episodes.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75
"f:\animate-serial\apps\anyreason\refs\schemas\manifest.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 67
"f:\animate-serial\apps\anyreason\refs\schemas\qc.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 208
"f:\animate-serial\apps\anyreason\refs\schemas\scenes.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"f:\animate-serial\apps\anyreason\refs\schemas\shots.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 100
"f:\animate-serial\apps\anyreason\refs\schemas\video_prompts.schema.json", "JSON", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119
"f:\animate-serial\apps\anyreason\refs\可梦手册.md", "Markdown", 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 646
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 40
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\README.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\components\InfiniteCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 261
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\components\Layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 325
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\components\ProjectCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\constants.ts", "TypeScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 104
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 4, 152
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\package.json", "JSON", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\AssetExtraction.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 266
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\AssetLibrary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 35, 375
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 117
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 353
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 97
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\ProjectList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 41
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\ScriptManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 65, 961
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 47, 709
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Storyboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 46, 584
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\pages\Studio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 154
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\types.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 96
"f:\animate-serial\apps\anyreason\refs\言之有理---ai-comic-studio\vite.config.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"f:\animate-serial\apps\anyreason\refs\资产提示词.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"f:\animate-serial\apps\anyreason\specs\ai-v2.md", "Markdown", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 482
"f:\animate-serial\apps\anyreason\specs\ai.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24
"f:\animate-serial\apps\anyreason\specs\ai_sence.md", "Markdown", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 278
"f:\animate-serial\apps\anyreason\specs\sepc-tapnow.md", "Markdown", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 168
"f:\animate-serial\apps\anyreason\specs\spec01.md", "Markdown", 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 367
"f:\animate-serial\apps\anyreason\specs\spec03.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 36
"f:\animate-serial\apps\anyreason\specs\spec04.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19
"f:\animate-serial\apps\anyreason\specs\spec05.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37
"f:\animate-serial\apps\anyreason\start-local.ps1", "PowerShell", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"f:\animate-serial\apps\anyreason\tech-route-fast-delivery.md", "Markdown", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 120
"f:\animate-serial\apps\anyreason\项目功能规划.md", "Markdown", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 205
"Total", "-", 8520, 52, 18523, 132, 209, 24591, 45714, 92, 139, 10006, 31545, 1850, 593, 286, 134, 72, 186, 2048, 69, 4134, 18063, 166958
